"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"Geography","Geographic Area Name","Estimate!!Median value (dollars)","Margin of Error!!Median value (dollars)","Annotation of Margin of Error!!Median value (dollars)","Annotation of Estimate!!Median value (dollars)",
"1600000US0664434","San Anselmo town, California","1209300","60681","null","null",
"1600000US0664462","San Antonio Heights CDP, California","871000","77035","null","null",
"1600000US0664476","San Ardo CDP, California","325500","47624","null","null",
"1600000US0665000","San Bernardino city, California","293000","6282","null","null",
"1600000US0665028","San Bruno city, California","1027400","31158","null","null",
"1600000US0665042","San Buenaventura (Ventura) city, California","621900","10176","null","null",
"1600000US0665070","San Carlos city, California","1904400","64420","null","null",
"1600000US0665084","San Clemente city, California","975300","25593","null","null",
"1600000US0665112","Sand City city, California","437500","431914","null","null",
"1600000US0666000","San Diego city, California","664000","4901","null","null",
"1600000US0666004","San Diego Country Estates CDP, California","575800","24853","null","null",
"1600000US0666070","San Dimas city, California","626000","18731","null","null",
"1600000US0666140","San Fernando city, California","525200","26285","null","null",
"1600000US0667000","San Francisco city, California","1194500","11182","null","null",
"1600000US0667042","San Gabriel city, California","768500","25223","null","null",
"1600000US0667056","Sanger city, California","274100","13755","null","null",
"1600000US0667070","San Geronimo CDP, California","927500","178695","null","null",
"1600000US0667112","San Jacinto city, California","291100","10787","null","null",
"1600000US0667126","San Joaquin city, California","201400","56579","null","null",
"1600000US0668000","San Jose city, California","986700","7088","null","null",
"1600000US0668014","San Juan Bautista city, California","629500","27150","null","null",
"1600000US0668028","San Juan Capistrano city, California","770000","54609","null","null",
"1600000US0668084","San Leandro city, California","658400","12470","null","null",
"1600000US0668112","San Lorenzo CDP, California","651400","10946","null","null",
"1600000US0668140","San Lucas CDP, California","213500","61610","null","null",
"1600000US0668154","San Luis Obispo city, California","719300","23126","null","null",
"1600000US0668196","San Marcos city, California","616600","14628","null","null",
"1600000US0668224","San Marino city, California","2,000,000+","***","***","2,000,000+",
"1600000US0668238","San Martin CDP, California","1082900","93711","null","null",
"1600000US0668252","San Mateo city, California","1283900","45357","null","null",
"1600000US0668263","San Miguel CDP (Contra Costa County), California","1375000","200684","null","null",
"1600000US0668266","San Miguel CDP (San Luis Obispo County), California","338700","18307","null","null",
"1600000US0668294","San Pablo city, California","413000","20752","null","null",
"1600000US0668308","San Pasqual CDP, California","1016700","92438","null","null",
"1600000US0668364","San Rafael city, California","1037200","34993","null","null",
"1600000US0668378","San Ramon city, California","1063200","21830","null","null",
"1600000US0668434","San Simeon CDP, California","281800","85484","null","null",
"1600000US0669000","Santa Ana city, California","556300","6988","null","null",
"1600000US0669070","Santa Barbara city, California","1130900","35257","null","null",
"1600000US0669084","Santa Clara city, California","1199500","23239","null","null",
"1600000US0669088","Santa Clarita city, California","591400","4892","null","null",
"1600000US0669112","Santa Cruz city, California","933000","21814","null","null",
"1600000US0669154","Santa Fe Springs city, California","490200","10258","null","null",
"1600000US0669182","Santa Margarita CDP, California","-","**","**","-",
"1600000US0669196","Santa Maria city, California","376100","8300","null","null",
"1600000US0670000","Santa Monica city, California","1484500","97360","null","null",
"1600000US0670028","Santa Nella CDP, California","372700","56990","null","null",
"1600000US0670042","Santa Paula city, California","436000","13814","null","null",
"1600000US0670098","Santa Rosa city, California","598700","7585","null","null",
"1600000US0670130","Santa Rosa Valley CDP, California","1307900","151816","null","null",
"1600000US0670140","Santa Susana CDP, California","629000","53931","null","null",
"1600000US0670154","Santa Venetia CDP, California","826300","40987","null","null",
"1600000US0670182","Santa Ynez CDP, California","887800","73182","null","null",
"1600000US0670224","Santee city, California","523100","15001","null","null",
"1600000US0670266","Saranap CDP, California","1082100","74319","null","null",
"1600000US0670280","Saratoga city, California","2,000,000+","***","***","2,000,000+",
"1600000US0670322","Saticoy CDP, California","365000","42166","null","null",
"1600000US0670336","Sattley CDP, California","-","**","**","-",
"1600000US0670364","Sausalito city, California","1461400","358078","null","null",
"1600000US0670518","Scotia CDP, California","261800","30419","null","null",
"1600000US0670588","Scotts Valley city, California","883100","51321","null","null",
"1600000US0670644","Seacliff CDP, California","873200","25561","null","null",
"1600000US0670686","Seal Beach city, California","451900","39330","null","null",
"1600000US0670712","Sea Ranch CDP, California","943200","77368","null","null",
"1600000US0670728","Searles Valley CDP, California","64500","12374","null","null",
"1600000US0670742","Seaside city, California","588700","15529","null","null",
"1600000US0670770","Sebastopol city, California","696500","45029","null","null",
"1600000US0670798","Seeley CDP, California","158800","26688","null","null",
"1600000US0670882","Selma city, California","209500","16575","null","null",
"1600000US0670966","Sequoia Crest CDP, California","-","**","**","-",
"1600000US0671000","Sereno del Mar CDP, California","-","**","**","-",
"1600000US0671078","Seville CDP, California","112500","99340","null","null",
"1600000US0671106","Shafter city, California","207400","16760","null","null",
"1600000US0671134","Shandon CDP, California","329500","30204","null","null",
"1600000US0671218","Shasta CDP, California","362300","37401","null","null",
"1600000US0671225","Shasta Lake city, California","220800","11467","null","null",
"1600000US0671246","Shaver Lake CDP, California","494100","83505","null","null",
"1600000US0671362","Shell Ridge CDP, California","1392400","412623","null","null",
"1600000US0671372","Shelter Cove CDP, California","427300","87768","null","null",
"1600000US0671414","Sheridan CDP, California","302000","72032","null","null",
"1600000US0671554","Shingle Springs CDP, California","525600","57299","null","null",
"1600000US0671568","Shingletown CDP, California","228600","39528","null","null",
"1600000US0671680","Shoshone CDP, California","-","**","**","-",
"1600000US0671774","Sierra Brooks CDP, California","234300","17453","null","null",
"1600000US0671778","Sierra City CDP, California","268200","84764","null","null",
"1600000US0671806","Sierra Madre city, California","1048300","42646","null","null",
"1600000US0671834","Sierra Village CDP, California","-","**","**","-",
"1600000US0671848","Sierraville CDP, California","-","**","**","-",
"1600000US0671876","Signal Hill city, California","551000","65783","null","null",
"1600000US0671918","Silverado CDP, California","622100","46387","null","null",
"1600000US0671927","Silverado Resort CDP, California","1176000","98761","null","null",
"1600000US0671932","Silver City CDP, California","-","**","**","-",
"1600000US0671964","Silver Lakes CDP, California","267200","22995","null","null",
"1600000US0672016","Simi Valley city, California","635000","7480","null","null",
"1600000US0672086","Sisquoc CDP, California","331800","69923","null","null",
"1600000US0672156","Sky Valley CDP, California","114200","23606","null","null",
"1600000US0672184","Sleepy Hollow CDP, California","1928000","355361","null","null",
"1600000US0672282","Smartsville CDP, California","388500","176470","null","null",
"1600000US0672338","Smith Corner CDP, California","-","**","**","-",
"1600000US0672380","Smith River CDP, California","346200","101963","null","null",
"1600000US0672408","Snelling CDP, California","205600","50822","null","null",
"1600000US0672478","Soda Bay CDP, California","232700","40878","null","null",
"1600000US0672492","Soda Springs CDP, California","-","**","**","-",
"1600000US0672506","Solana Beach city, California","1431600","154637","null","null",
"1600000US0672520","Soledad city, California","432700","18631","null","null",
"1600000US0672576","Solvang city, California","779300","61579","null","null",
"1600000US0672632","Somis CDP, California","897200","124106","null","null",
"1600000US0672646","Sonoma city, California","848000","34120","null","null",
"1600000US0672654","Sonoma State University CDP, California","-","**","**","-",
"1600000US0672674","Sonora city, California","330300","20952","null","null",
"1600000US0672688","Soquel CDP, California","747600","59589","null","null",
"1600000US0672772","Soulsbyville CDP, California","323700","40248","null","null",
"1600000US0672954","South Dos Palos CDP, California","201600","50387","null","null",
"1600000US0672996","South El Monte city, California","478800","21865","null","null",
"1600000US0673080","South Gate city, California","470200","7375","null","null",
"1600000US0673108","South Lake Tahoe city, California","449200","20781","null","null",
"1600000US0673167","South Monrovia Island CDP, California","547200","40679","null","null",
"1600000US0673178","South Oroville CDP, California","176900","15464","null","null",
"1600000US0673220","South Pasadena city, California","1174400","55321","null","null",
"1600000US0673262","South San Francisco city, California","965300","18496","null","null",
"1600000US0673276","South San Gabriel CDP, California","558500","37682","null","null",
"1600000US0673290","South San Jose Hills CDP, California","424200","15938","null","null",
"1600000US0673388","South Taft CDP, California","98600","37231","null","null",
"1600000US0673430","South Whittier CDP, California","553700","12749","null","null",
"1600000US0673554","Spaulding CDP, California","211100","97368","null","null",
"1600000US0673612","Spreckels CDP, California","562500","421555","null","null",
"1600000US0673654","Spring Garden CDP, California","-","**","**","-",
"1600000US0673690","Spring Valley CDP (Lake County), California","249400","34194","null","null",
"1600000US0673696","Spring Valley CDP (San Diego County), California","514600","25533","null","null",
"1600000US0673700","Spring Valley Lake CDP, California","321900","40295","null","null",
"1600000US0673710","Springville CDP, California","178100","45833","null","null",
"1600000US0673794","Squaw Valley CDP, California","239500","19642","null","null",
"1600000US0673815","Squirrel Mountain Valley CDP, California","276500","101606","null","null",
"1600000US0673868","Stallion Springs CDP, California","295600","26696","null","null",
"1600000US0673906","Stanford CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0673962","Stanton city, California","454200","20337","null","null",
"1600000US0674021","Stebbins CDP, California","267500","34376","null","null",
"1600000US0674130","Stevenson Ranch CDP, California","855000","36002","null","null",
"1600000US0674144","Stevinson CDP, California","170000","165355","null","null",
"1600000US0674172","Stinson Beach CDP, California","1536900","590404","null","null",
"1600000US0674186","Stirling City CDP, California","225000","77013","null","null",
"1600000US0675000","Stockton city, California","324600","4778","null","null",
"1600000US0675122","Stones Landing CDP, California","166800","67348","null","null",
"1600000US0675154","Stonyford CDP, California","165600","126642","null","null",
"1600000US0675252","Stratford CDP, California","123400","118584","null","null",
"1600000US0675280","Strathmore CDP, California","110100","41670","null","null",
"1600000US0675315","Strawberry CDP (Marin County), California","1588900","218478","null","null",
"1600000US0675322","Strawberry CDP (Tuolumne County), California","-","**","**","-",
"1600000US0675592","Sugarloaf Saw Mill CDP, California","-","**","**","-",
"1600000US0675596","Sugarloaf Village CDP, California","-","**","**","-",
"1600000US0675630","Suisun City city, California","418900","12589","null","null",
"1600000US0675672","Sultana CDP, California","-","**","**","-",
"1600000US0675714","Summerland CDP, California","2,000,000+","***","***","2,000,000+",
"1600000US0675994","Sunnyside CDP, California","346100","34732","null","null",
"1600000US0676015","Sunnyside-Tahoe City CDP, California","735600","107631","null","null",
"1600000US0676040","Sunny Slopes CDP, California","278800","210016","null","null",
"1600000US0677000","Sunnyvale city, California","1528500","29759","null","null",
"1600000US0677042","Sunol CDP, California","1128000","169111","null","null",
"1600000US0677308","Sun Village CDP, California","260800","23915","null","null",
"1600000US0677364","Susanville city, California","196200","20413","null","null",
"1600000US0677378","Sutter CDP, California","293000","27353","null","null",
"1600000US0677392","Sutter Creek city, California","371100","41005","null","null",
"1600000US0677430","Swall Meadows CDP, California","675600","82021","null","null",
